"Linf";"K";"t_anchor";"C";"ts";"phiL"
66.812866451984;0.243254128401986;0.542720618859219;0.932632469471337;0.556688432396836;3.03578042877129
75.5312085747719;0.208304524421692;0.596167042851448;0.500413537025452;0.248502805829048;3.07495157082164
81.2729063034058;0.116256281733513;0.48215925693512;0.586191698908806;0.551657602190971;2.88530800928016
73.9406475573778;0.164447844028473;0.62616790831089;0.763780519366264;0.290477305650711;2.95379468353173
87.8723536282778;0.0944544672966003;0.238133192062378;0.606161192059517;0.472502052783966;2.86292702098092
71.6421524733305;0.229877382516861;0.566378846764565;0.685223057866096;0.835926800966263;3.07183349474319
70.6945396661758;0.194527134299278;0.418057516217232;0.446598947048187;0.742997601628304;2.98775193072972
97.8152016550303;0.0772258192300797;0.497603550553322;0.579597979784012;0.229082867503166;2.86857523330245
67.5717482715845;0.302820593118668;0.330413088202477;0.595604687929153;0.460149541497231;3.14071571673314
97.3427096009254;0.0931605398654938;0.531438440084457;0.474947139620781;0.726722911000252;2.94583885852682
89.7670687139034;0.110409706830978;0.380605325102806;0.373973682522774;0.720541015267372;2.94924134432075
76.6644581705332;0.118272498250008;0.429120257496834;0.415679469704628;0.809797927737236;2.84207191168928
73.5107947438955;0.194683730602264;0.448643460869789;0.666728511452675;0.607212394475937;3.0220318958502
87.9116185903549;0.11897100508213;0.671504139900208;0.3827805519104;0.479298666119576;2.96353368291293
136.928267896175;0.0339385718107224;0.429870948195457;0.317194327712059;0.475228250026703;2.80367979153952
96.2361671775579;0.052925631403923;0.343638107180595;0.423224002122879;0.200732067227364;2.69034268370252
109.371559977531;0.0535002499818802;0.546575576066971;0.268476843833923;0.7386364787817;2.8061646243718
83.1512877047062;0.11887863278389;0.607651680707932;0.310899242758751;0.612472385168076;2.91484176008334
113.161187648773;0.0629042685031891;0.311477854847908;0.648149162530899;0.164321392774582;2.90607511005136
74.2807144075632;0.175878286361694;0.242718860507011;0.520820185542107;0.763125866651535;2.98696436947807
93.0192365944386;0.0952672511339188;0.450593709945679;0.756664574146271;0.659249052405357;2.91608917605382
72.1054745167494;0.266698554158211;0.295962303876877;0.647688701748848;0.50319966673851;3.14195713973209
80.4541576057673;0.113006964325905;0.462984204292297;0.605238258838654;0.531431600451469;2.86420219259543
78.1169567298248;0.141405413701793;0.411416651031327;0.236854235478297;0.21141848289873;2.93595666824527
137.252312794328;0.0318055748939514;0.75556743144989;0.319831058382988;0.252696722745895;2.77754259264728
71.0148603260169;0.180539895618592;0.821597062776158;0.82540775829825;0.318594993624348;2.95927166143522
88.2385891377926;0.106358900666237;0.471547842025757;0.177147671580315;0.499978572130203;2.91809095073633
76.5391816794872;0.151587873697281;0.727695718407631;0.478590831160545;0.773316070437431;2.948432090497
73.1070834696293;0.220302879810333;0.544043079018593;0.605780720710754;0.575077503919601;3.070939091362
69.3842587023973;0.284671917557716;0.259111255407333;0.44053141772747;0.456826686859131;3.13686653212868
81.9464769936152;0.116665650176565;0.517023053340032;0.641825099009361;0.564047846699462;2.89400358033163
107.761144518852;0.053968533873558;0.295600220561028;0.707737773656845;0.564374014735222;2.79706501070614
103.343212410808;0.048402264714241;0.402608171105385;0.26303106546402;0.917114675045013;2.7134295973279
104.441289052367;0.0712601095438004;0.557949140667915;0.52718722820282;0.128294035792351;2.89059093243861
71.6454653888941;0.206334084272385;0.267857521772385;0.816310182213783;0.309035941958427;3.02494839104368
104.455027610064;0.0741863995790482;0.93266324698925;0.202629178762436;0.924779579043388;2.90818299077604
71.5947273224592;0.266821101307869;0.521503090858459;0.452332988381386;0.403837487101555;3.13598225111252
87.6664563105273;0.101096513982278;0.351449469592543;0.700865246640674;0.523710653100801;2.89040308383241
104.356548711658;0.0763077437877655;0.139511287212372;0.519126757979393;0.431768402457237;2.91960802812471
101.40214791894;0.0621983259916306;0.600530430674553;0.374687924981117;0.635412558913231;2.80587300502872
96.9512075334787;0.0703627616167068;0.638673380017281;0.505778938531876;0.478587493300438;2.82044932165508
87.1375170052052;0.0885673761367798;0.714578568935394;0.563469544053078;0.750967547297478;2.82768413962358
87.0883815437555;0.089009702205658;0.654737055301666;0.483424544334412;0.94155278801918;2.82935778738422
82.5369715537648;0.0930439124541126;0.710734094453164;0.7772945102785;0.852117978417885;2.80198502339402
82.927119910717;0.118560701608658;0.629215002059937;0.598358005285263;0.615643605589867;2.91133392554988
75.8913345634937;0.200727239251137;0.668076038360596;0.427711352705956;0.686793357133865;3.06299069155843
76.7852390437093;0.130645248039704;0.574668119030587;0.680460900667915;0.550360167807334;2.88664909901602
117.642364874482;0.0446012914180756;0.697047278285027;0.340116798877716;0.694320142269135;2.79047492619614
61.0595645010471;0.427342846989632;0.476867839694023;0.333441913127899;0.389335557818413;3.20228384384275
68.9558641910553;0.221632853150368;0.506609559059143;0.490557551383972;0.358387663960457;3.02277654859623
83.8554021338572;0.0870870980902182;0.189797015749938;0.120766087781509;0.078978875608819;2.78701591120087
79.1485336124897;0.117745816707611;0.325844839215279;0.316184967756271;0.22152940928936;2.86783123255979
87.3505157381296;0.12725904583931;0.725592568516731;0.770998507738113;0.543685674667358;2.98721960967466
116.326294139028;0.050551101565361;0.399310111999512;0.649248763918877;0.672656029462814;2.8350864093792
76.4512870162725;0.120310336351395;0.426195994019508;0.380028456449509;0.521329581737518;2.84707254279943
101.217763471947;0.0829476930139794;0.395857286685937;0.825667307483736;0.480981205073505;2.92931778533693
92.5021928548813;0.0896172672510147;0.231631755828857;0.737217023968697;0.479506298899651;2.88469575306903
93.581437215209;0.0958897620439529;0.40622267127037;0.312657549977303;0.501029402017593;2.92415166242709
83.0551341027021;0.16008023917675;0.329910561442375;0.570300921797752;0.605205804109573;3.04307069209016
76.9535044454943;0.161392252702775;0.859144376868761;0.372711374335285;0.347653262309981;2.98033948807309
76.7929971516132;0.149986118078232;0.585834980010986;0.197834402322769;0.570309534668922;2.94669430088806
74.5798745461984;0.281439390910474;0.46953570883002;0.227436245173654;0.482842542851985;3.19462817918019
68.9493679404259;0.270991116762161;0.237056419253349;0.639548391103745;0.604356482625008;3.11001563339194
113.301210209727;0.041975274682045;0.39924044907093;0.520107254385948;0.569830879569054;2.7314626442774
68.9164350628853;0.27789680659771;0.131660521030426;0.337761551141739;0.680698245763779;3.12052916418159
115.403316408396;0.0500594973564148;0.229551270604134;0.580296829342842;0.636104866862297;2.82392306369193
80.974456936121;0.109545543789864;0.237435102462769;0.52647902071476;0.406910181045532;2.85629080366215
73.1084392517805;0.163392931222916;0.464720472693443;0.712158098816872;0.289315477013588;2.9411682889852
81.984013736248;0.11425606906414;0.408018827438354;0.400747686624527;0.414793968200684;2.8853376312353
80.8309873533282;0.179283071738945;0.449038387276232;0.630014286534392;0.578032845604054;3.0686950520633
75.1829733997583;0.203693047165871;0.662702098488808;0.337545782327652;0.68836584687233;3.06121520022237
74.1044578105211;0.163302361965179;0.853071480989456;0.571206375956535;0.209246322512627;2.95268113447652
92.263283686896;0.0698016175928762;0.611431649210582;0.563511956916801;0.124470987112194;2.77392330166419
86.5954104810953;0.121186763048172;0.610087469220161;0.490446835756302;0.74525673687458;2.95844493585102
88.3015089636253;0.111476938621203;0.314985001055191;0.517896604823264;0.52878481911506;2.939121284007
80.9161712676287;0.112274572253227;0.344176962971687;0.378943592309952;0.250597387552261;2.86635205906159
117.580602075709;0.0460573863662977;0.839100758804918;0.216300056873927;0.339270035218374;2.80397064863378
73.5077786594629;0.220655292272568;0.522804096341133;0.863730505108833;0.210200607776642;3.0763809460765
145.592177659273;0.0348557829856873;0.518212988972664;0.360166847705841;0.502199053764343;2.86855092686452
65.8900807201862;0.259142339229584;0.800164505839348;0.558213993906975;0.554428324103355;3.05117845392513
154.744248334659;0.0312847712585878;0.294032659373684;0.728962073555306;0.255242351010082;2.87456201547577
114.445257857442;0.0590004622936249;0.138264939188957;0.435052335262299;0.182516038417816;2.88805101853583
146.010721876271;0.0290981386446607;0.562851597690406;0.622927244950272;0.466844995020085;2.79263470507773
65.8492858788541;0.487458667848491;0.397225774163149;0.447414336034485;0.571136479991739;3.32503993628217
86.5595390349627;0.107744619250298;0.462726101279259;0.550979435443878;0.521427780389786;2.90702546071966
92.4128781033192;0.0710701685312149;0.86639916942822;0.26356277327724;0.267722367173185;2.78315233751441
106.368625193834;0.0428736209869385;0.647942557930946;0.720480233430862;0.368648052215576;2.68581725647578
89.6935281008482;0.0737055838108063;0.673710539937019;0.182452008128166;0.531811460852623;2.77302260522938
73.7469870895147;0.185682162642479;0.395471304655075;0.56596976518631;0.596511825919151;3.00425874980078
68.0170018221202;0.224006394672619;0.624644540696003;0.827201712267152;0.59125997615904;3.0154953850255
91.6312820166349;0.0840117931365967;0.557394444942474;0.388977631926537;0.163141846656799;2.84842778000672
75.6627121007494;0.123772204512801;0.411716602150432;0.460297388524405;0.362944582830146;2.8503869349588
74.7399579286575;0.214159324765205;0.67605048418045;0.484703376889229;0.294679969549179;3.077842686966
116.565538614988;0.0517981201410294;0.647183999419212;0.389019757509232;0.886412218213081;2.84745434813703
89.3308595120907;0.100778311491013;0.421396613121033;0.130058854818344;0.537617295980453;2.90537010290751
78.9205520930406;0.113834670711967;0.412109656037222;0.645090849127701;0.67653067663732;2.85065478504926
76.3631200880142;0.139535967983506;0.451849342913355;0.276727699120689;0.607722918702076;2.91045349896998
77.2250930219889;0.147540330886841;0.535188555717468;0.367412731051445;0.180404752492905;2.94442763332232
95.0949369519949;0.0685385018587112;0.819897413253784;0.500600919127464;0.0694062113761902;2.79224939688101
89.0614421267861;0.1151134705314;0.552038742920803;0.464289404756144;0.594042124532936;2.96050559389187
103.265517506408;0.0495230702438867;0.585844579059077;0.451166647360803;0.272230934529954;2.72271821309067
71.8640362918377;0.317208468914032;0.468339055776596;0.840237691998482;0.516158819198608;3.21436798569668
82.8196747303009;0.119434401392937;0.592475935816765;0.248972803354263;0.44862987101078;2.91339647820997
85.8219853807104;0.119308255343154;0.316717179871673;0.360374930564147;0.120576163288206;2.94386760932815
77.9504912346601;0.134576886892319;0.752598315477371;0.072953999042511;0.0996553599834442;2.91260819055098
74.8193621784449;0.212622344493866;0.540893003344536;0.515685260295868;0.38126964867115;3.0756369058084
97.1710314154625;0.0734050124883652;0.390751197934151;0.808896124362946;0.889310508966446;2.84079934197611
90.3149141967297;0.071543887257576;0.697394326329231;0.755286782979965;0.118514478206635;2.76609148068897
66.8389899879694;0.326898187398911;0.474654093384743;0.42086361348629;0.908786922693253;3.16447226967911
138.90682888031;0.0389618724584579;0.205496713519096;0.50401309132576;0.728366419672966;2.87608701409105
73.5506595522165;0.192143946886063;0.484538003802299;0.273521691560745;0.850883930921555;3.01679985050584
87.0658740252256;0.0761585384607315;0.641776382923126;0.332775473594666;0.41399958729744;2.76141452925215
94.2588183216064;0.0671766511248861;0.504411245091301;0.29331188853358;0.439168042769021;2.77586233152057
64.9976323544979;0.256685554981232;0.718347147107124;0.14049631357193;0.578906401991844;3.03519650345337
83.8313909592105;0.116031117813106;0.562505710940585;0.606892907198083;0.591269790658295;2.91138782050557
103.663071647286;0.0585589408874512;0.429729744791985;0.370088517665863;0.284487590193748;2.79884135996108
77.1577321955842;0.118259125774402;0.340315243558515;0.098616331312953;0.389769857385479;2.84759357309952
74.8286488056183;0.21480618417263;0.801237091422081;0.612602606415749;0.683673143386841;3.08018258666908
76.3399265557528;0.156076028943062;0.749017044901848;0.362413331866264;0.758234947919846;2.95883968231647
74.7529269903898;0.216379418969154;0.733626931905746;0.61701987683773;0.481537118554115;3.08247235499276
82.3987950533628;0.0882841795682907;0.242736831307411;0.579960852861404;0.149324610829353;2.77772460724187
68.8765603303909;0.277219370007515;0.270950883626938;0.461488470435143;0.715056076645851;3.11896647320354
77.1249952465296;0.146359488368034;0.531752333045006;0.398191347718239;0.0779873728752136;2.93981118319336
67.5764060098148;0.294003536151957;0.320539373665159;0.476888148630645;0.719091935887619;3.12794273494228
70.8068296015263;0.232179671525955;0.56987889111042;0.685037598013878;0.604455679655075;3.06597449074071
98.2433161884546;0.0530475080013275;0.573872581124306;0.725422024726868;0.353432923555374;2.70927101415988
69.940720692277;0.275235682725906;0.182007849216461;0.560441911220551;0.0716093629598618;3.12916494321946
107.125864249274;0.0674069590879034;0.475367419269532;0.604543893186329;0.29293741312315;2.88849341269442
83.0107266008854;0.0833977907896042;0.844108238816261;0.179708123207092;0.267119839787483;2.75942297691146
76.4868127049149;0.156007310356647;0.53143150051714;0.663378950735776;0.245533963888078;2.96031807694359
85.8570957183838;0.15185672044754;0.341651305556297;0.688451632857323;0.616872027516365;3.04898640355228
78.6852951645851;0.146119311451912;0.702880814671516;0.777909114956856;0.52080674469471;2.95649477361973
99.6309843808413;0.0597501546144485;0.297377616167068;0.285954192280769;0.38035874068737;2.77312787600836
71.8740677562475;0.132285801472608;0.422021076867542;0.484585438102404;0.516348625122004;2.83465768232378
75.3755772503378;0.12543601615556;0.528736379060073;0.811435439775785;0.570721763825952;2.8528835546332
79.8645554929972;0.152013778686523;0.259700909256935;0.586826220154762;0.409908592700958;2.98659111227922
79.5616015940905;0.165030539035797;0.429801285266876;0.538871586322784;0.742629334330559;3.01897135218333
102.713782221696;0.0597481121687151;0.601692645370577;0.380811213438623;0.562953504875978;2.79958163066322
113.373592311982;0.0452038037775495;0.527576536108898;0.473035740760585;0.526154344476451;2.76419879653717
96.8009139001369;0.0593703091144562;0.825783416628838;0.450414970517159;0.458770751953125;2.7453282251359
154.658851653337;0.0311582982540131;0.300983116030693;0.582281336188316;0.478374421596527;2.87232329256852
95.1730981618166;0.06497822701931;0.382668912410736;0.377508521080017;0.693220302462578;2.76979627129931
91.8212329894304;0.0701301842927933;0.556093782186508;0.540618643164635;0.25683419406414;2.77179122065094
97.0025071422496;0.0638384325908169;0.467806408814605;0.507208352930918;0.54987300859751;2.77864813386032
98.129511281848;0.0975415110588074;0.327780023217201;0.263496786355972;0.730020239949226;2.97278875098937
122.432442069054;0.0428041219711304;0.607361912727356;0.149450212717056;0.403226166963577;2.80727861717589
78.0457219034433;0.142907544970512;0.540562883019447;0.145371869206429;0.728840261697769;2.93975336265164
83.4985416531563;0.106542229652405;0.394068986177444;0.718091025948524;0.425934016704559;2.87087956192774
63.6226952522993;0.372463628649712;0.50200180709362;0.724578306078911;0.549795612692833;3.17830799638755
77.5831027626991;0.193355649709702;0.656857550144196;0.466085344552994;0.686501786112785;3.06589115485537
85.5964593589306;0.118639245629311;0.407820418477058;0.362928733229637;0.658632472157478;2.93913997804442
81.0164333723831;0.0986487909741108;0.626751527500298;0.516633590770366;0.263523501695178;2.8112380071714
124.728694356722;0.0376385161600556;0.341915184268055;0.393604462927403;0.667491575991585;2.7675652461704
88.3308590352535;0.100869476795197;0.352191388607025;0.630971878767014;0.506243854761124;2.895984676287
75.6337248483419;0.137723457717359;0.656262271097685;0.179674228886142;0.47753311948141;2.89643889622728
68.5394130796194;0.249991819262505;0.806350603699684;0.830966964364052;0.515625551342964;3.06980655931482
95.8014620976484;0.0749734781702645;0.594024933871593;0.469335957077617;0.468744133001635;2.83765193354993
72.8626052886248;0.227436155080795;0.642068281769753;0.545931458473206;0.213517144322395;3.08186889657698
68.4188808053732;0.200627356767654;0.343318313360214;0.35553540289402;0.741435378789902;2.97274208288619
92.3179135367159;0.0832741787329495;0.538085497373153;0.550333067555664;0.308537776758989;2.85108231927954
103.688130632043;0.0787295401096344;0.350783362984657;0.766533777117729;0.543918207287788;2.92759580408167
67.0822924375534;0.399276688694954;0.501803949475288;0.457025319337845;0.73894427716732;3.25448974626735
73.5367455780506;0.21135002374649;0.663651362061501;0.425538688898087;0.604562431573868;3.05801111284314
77.1944573670626;0.149040833115578;0.667386412620544;0.125818595290184;0.206616640090942;2.94847750696001
97.1151469349861;0.05152228474617;0.416557997465134;0.721185058355331;0.472958862781525;2.68656905666575
130.442025628157;0.0510356346362789;0.308319868411116;0.366512099631375;0.335597277080848;2.93870858831212
72.3399421274662;0.28727288544178;0.556088000535965;0.562911301851273;0.768432185053825;3.17705095055099
70.418590138547;0.3452479673041;0.438740026817978;0.642093818617666;0.429650009394097;3.23350578177725
77.1817128696386;0.0974952509188759;0.184128820441893;0.832539020414658;0.0946384037379175;2.76401228634813
84.3901704847813;0.123208850622177;0.510090485215187;0.687214061617851;0.885477602481842;2.94322563468377
83.038173943758;0.117657005786896;0.503538817167282;0.495219081640244;0.442532867193222;2.90917337243753
101.475086030977;0.0485689295944522;0.442008679788159;0.677687609335408;0.549287039591686;2.69907738858004
72.2889885157347;0.244079783558846;0.38886271417141;0.454546749591827;0.160479798913002;3.1056761055989
75.0645734369755;0.203263074159622;0.504121765494347;0.645706623792648;0.44642361998558;3.05892853160926
93.4725846805194;0.0760442321763763;0.281191127997844;0.552345637468185;0.131733799975978;2.82243478286827
71.8870434165001;0.283165991306305;0.430875420570374;0.661734521389008;0.918741434812546;3.16534233715131
76.7048290073872;0.151362508535385;0.605294391512871;0.338357701897621;0.199642390012741;2.94966372895177
92.8310503810644;0.0934952199459076;0.305732637643814;0.57973550260067;0.516623571515083;2.90617593664434
58.6991454064846;0.888262435793877;0.558145642280579;0.566409230232239;0.418528139591217;3.48580485329444
161.21427372098;0.0388011783361435;0.261572435498238;0.501610904932022;0.470491990447044;3.00365189687671
87.3012132197618;0.169896841049194;0.499945610761642;0.669836565852165;0.592254459857941;3.11222586218053
76.7112091332674;0.117446467280388;0.322673678398132;0.127066358923912;0.54216505587101;2.83955761441721
104.083834737539;0.0735087096691132;0.722759872674942;0.783861503005028;0.464585766196251;2.90110536837972
75.3512267768383;0.305653318762779;0.658520206809044;0.656291797757149;0.451194077730179;3.23940977041442
118.396654054523;0.0387129485607147;0.721859887242317;0.660309538245201;0.423102632164955;2.73453510887983
77.6318950612173;0.144337166055238;0.490394679329804;0.307587408946409;0.22765151697261;2.93945854960887
74.1636405289173;0.210791915655136;0.691537454724312;0.48544080555439;0.523794710636139;3.06423603111668
69.121059730649;0.2526835501194;0.648565366864204;0.592487767338753;0.813387796282768;3.08179774578702
114.514222577214;0.0473390519618988;0.613024562597275;0.626780569553375;0.39813058078289;2.79293841438212
90.648196675685;0.0820819329589514;0.557093078470821;0.208999890315287;0.285542050986235;2.82896591277209
121.099674060941;0.0601890534162521;0.624600946903229;0.806266292929649;0.368185609579086;2.94580346178486
73.9447064697742;0.155042260885239;0.381723567843437;0.759211957454681;0.167157053947449;2.92826427142
74.9731397495313;0.156812327200615;0.6428859440964;0.415415482910116;0.166079176623545;2.94519159759307
74.3582026362419;0.17991004884243;0.256605535745621;0.611412689089775;0.399786204099655;2.99771318864719
72.6624749898911;0.236765295267105;0.866910710930824;0.608112871646881;0.307693615555763;3.09693841738959
72.1474761813879;0.169939309358597;0.5040502846241;0.817480072379112;0.288536012172699;2.94673613587314
75.7002559031882;0.182059715628808;0.694906845391316;0.554778634632041;0.346294109286614;3.01840855529482
77.5558185726404;0.115661382675171;0.28941285610199;0.439287185668945;0.416205555200577;2.84241715181763
90.2554911375046;0.118037804961205;0.633699297904968;0.636861145496368;0.539729669690132;2.98296839238649
105.957755446434;0.0551691204309464;0.253794074058533;0.437768891453743;0.316812515258789;2.7919615597067
